단지명,전용면적,계약년도,계약일,보증금,월세,층,위도,경도,지하철역,지하철거리,500m음식점수,계약날짜,환율,500m맛집,500m문화공간,500m문화재,500m쇼핑,1000m맛집,1000m문화공간,1000m문화재,1000m쇼핑,가장 가까운 버스정류장까지 거리(m),가장 가까운 버스정류장,금리,보증금고려월세
남산롯데캐슬아이리스,187.08,2022-03-01,15,125000.0,80,13,37.5582247092319,126.981744459746,회현(남대문시장)역,310.7749620679906,333,2022/03/15,1238.6,27,7,12,5,163,48,118,11,85.65990388873333,남산3호터널,1.25,210.20833333333331
서제빌딩,21.45,2022-03-01,16,1000.0,60,5,37.5643899218959,127.001330851403,동대문역사문화공원역,356.66310340976054,272,2022/03/16,1241.7,25,4,8,3,91,35,49,30,133.71080905767624,베이튼호텔,1.25,61.04166666666666
쌍용남산플래티넘,177.0,2022-03-01,16,88000.0,150,7,37.5594119017486,126.983219915695,명동역,325.43124752086374,395,2022/03/16,1241.7,43,5,10,3,175,51,123,11,53.1320517975455,남산3호터널.서울애니메이션센터,1.25,241.66666666666669
삼성,114.91,2022-03-01,16,50000.0,35,11,37.558535883830494,127.01844745293,신금호역,472.8633597877952,20,2022/03/16,1241.7,2,0,1,0,55,17,24,29,25.03257628178961,신당동삼성아파트.금호여중,1.25,87.08333333333334
청구e편한세상(임대),35.79,2022-03-01,17,2799.0,16,7,37.5599601596254,127.015451019186,청구역,148.0705761514984,96,2022/03/17,1240.4,4,1,1,0,63,20,29,31,70.23484133934264,청구역,1.25,18.915625
쌍용남산플래티넘,139.8,2022-03-01,17,5000.0,600,5,37.5594119017486,126.983219915695,명동역,325.43124752086374,395,2022/03/17,1240.4,43,5,10,3,175,51,123,11,53.1320517975455,남산3호터널.서울애니메이션센터,1.25,605.2083333333334
남산타운,114.88,2022-03-01,17,65000.0,70,2,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/03/17,1240.4,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,1.25,137.70833333333331
남산타운(임대),32.76,2022-03-01,17,1265.0,16,17,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/03/17,1240.4,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,1.25,17.317708333333332
롯데캐슬,84.9,2022-03-01,17,20000.0,130,29,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/03/17,1240.4,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,1.25,150.83333333333334
롯데캐슬,59.94,2022-03-01,18,10000.0,150,10,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/03/18,1220.6,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,1.25,160.41666666666666
파크원빌,13.51,2022-03-01,18,1000.0,60,3,37.560367072421,127.004543530031,동대입구역,173.3487208435671,123,2022/03/18,1220.6,16,6,13,5,87,29,50,29,101.49308138878293,장충동.동국대입구,1.25,61.04166666666666
서울역센트럴자이,59.943,2022-03-01,18,30000.0,170,3,37.5547800420518,126.964458224138,충정로(경기대입구)역,546.5467807347819,101,2022/03/18,1220.6,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구,1.25,201.25
청구e편한세상,59.89,2022-03-01,18,40000.0,110,10,37.5599601596254,127.015451019186,청구역,148.0705761514984,96,2022/03/18,1220.6,4,1,1,0,63,20,29,31,70.23484133934264,청구역,1.25,151.66666666666666
롯데캐슬,84.89,2022-03-01,19,10000.0,200,27,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/03/19,1220.6,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,1.25,210.41666666666663
약수하이츠,57.63,2022-03-01,19,20000.0,55,7,37.5551915990934,127.016359379417,신금호역,358.1312622656157,4,2022/03/19,1220.6,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중,1.25,75.83333333333333
남산타운,114.88,2022-03-01,19,35000.0,185,16,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/03/19,1220.6,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,1.25,221.45833333333331
남산타운,59.94,2022-03-01,19,10000.0,85,15,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/03/19,1220.6,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,1.25,95.41666666666669
남산타운,114.88,2022-03-01,19,35000.0,185,16,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/03/19,1220.6,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,1.25,221.45833333333331
삼성,114.91,2022-03-01,19,60000.0,85,15,37.558535883830494,127.01844745293,신금호역,472.8633597877952,20,2022/03/19,1220.6,2,0,1,0,55,17,24,29,25.03257628178961,신당동삼성아파트.금호여중,1.25,147.5
삼정아트테라스정동,14.2664,2022-03-01,19,5000.0,60,9,37.5632510909133,126.972031493823,시청역,300.9137610337463,514,2022/03/19,1220.6,33,13,37,1,143,42,101,11,230.68420809566103,서소문KAL빌딩,1.25,65.20833333333333
삼정아트테라스정동,32.0134,2022-03-01,19,5000.0,126,2,37.5632510909133,126.972031493823,시청역,300.9137610337463,514,2022/03/19,1220.6,33,13,37,1,143,42,101,11,230.68420809566103,서소문KAL빌딩,1.25,131.20833333333334
서울역센트럴자이,59.943,2022-03-01,19,30000.0,150,23,37.5547800420518,126.964458224138,충정로(경기대입구)역,546.5467807347819,101,2022/03/19,1220.6,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구,1.25,181.25
약수하이츠,57.63,2022-03-01,19,20000.0,55,7,37.5551915990934,127.016359379417,신금호역,358.1312622656157,4,2022/03/19,1220.6,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중,1.25,75.83333333333333
성요셉,26.45,2022-03-01,20,1500.0,43,5,37.5595897344199,126.967220804554,충정로(경기대입구)역,251.4961266826327,184,2022/03/20,1220.6,11,3,16,0,110,33,89,7,89.58760208287616,한국경제신문사.서소문역사공원,1.25,44.5625
서울역센트럴자이,72.97329999999998,2022-03-01,20,45000.0,150,11,37.5547800420518,126.964458224138,충정로(경기대입구)역,546.5467807347819,101,2022/03/20,1220.6,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구,1.25,196.875
서울역센트럴자이,72.97329999999998,2022-03-01,20,45000.0,150,11,37.5547800420518,126.964458224138,충정로(경기대입구)역,546.5467807347819,101,2022/03/20,1220.6,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구,1.25,196.875
청구e편한세상(임대),35.79,2022-03-01,21,5489.0,1,3,37.5599601596254,127.015451019186,청구역,148.0705761514984,96,2022/03/21,1211.1,4,1,1,0,63,20,29,31,70.23484133934264,청구역,1.25,6.717708333333333
서울역센트럴자이,84.97199999999998,2022-03-01,21,20000.0,250,4,37.5547800420518,126.964458224138,충정로(경기대입구)역,546.5467807347819,101,2022/03/21,1211.1,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구,1.25,270.8333333333333
창성그린빌,63.74,2022-03-01,21,10000.0,80,5,37.5701286820786,127.021415016888,신당역,522.9827756608207,105,2022/03/21,1211.1,3,1,1,3,22,7,4,23,167.20922225823793,황학동롯데캐슬,1.25,90.41666666666669
롯데캐슬,84.97,2022-03-01,21,30000.0,82,12,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/03/21,1211.1,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,1.25,113.25
삼정아트테라스정동,14.2664,2022-03-01,21,5000.0,50,8,37.5632510909133,126.972031493823,시청역,300.9137610337463,514,2022/03/21,1211.1,33,13,37,1,143,42,101,11,230.68420809566103,서소문KAL빌딩,1.25,55.208333333333336
신당파인힐하나유보라,30.4927,2022-03-01,21,4000.0,66,6,37.5647799977176,127.024709957671,상왕십리역,413.01287042336577,8,2022/03/21,1211.1,6,0,0,0,18,7,4,22,17.8702147977542,신당파인힐하나유보라,1.25,70.16666666666667
롯데캐슬,59.94,2022-03-01,21,7000.0,130,25,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/03/21,1211.1,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,1.25,137.29166666666666
서울역센트럴자이,59.943,2022-03-01,22,5000.0,270,4,37.5547800420518,126.964458224138,충정로(경기대입구)역,546.5467807347819,101,2022/03/22,1213.7,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구,1.25,275.2083333333333
청구e편한세상(임대),35.79,2022-03-01,22,5489.0,1,14,37.5599601596254,127.015451019186,청구역,148.0705761514984,96,2022/03/22,1213.7,4,1,1,0,63,20,29,31,70.23484133934264,청구역,1.25,6.717708333333333
남산타운,114.88,2022-03-01,22,5000.0,240,8,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/03/22,1213.7,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,1.25,245.20833333333331
약수역더시티,18.86,2022-03-01,23,2000.0,80,3,37.5532054555858,127.010718554062,약수역,121.62177508889047,77,2022/03/23,1221.4,18,3,9,1,52,16,29,8,97.22627239547982,약수역,1.25,82.08333333333333
오렌지카운티을지로,15.79,2022-03-01,23,3950.0,13,14,37.5652276672427,127.001411116707,을지로4가역,351.93310458901897,273,2022/03/23,1221.4,23,4,7,3,90,33,49,30,111.17973797505265,베이튼호텔,1.25,17.114583333333332
남산타운,114.88,2022-03-01,23,65000.0,100,2,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/03/23,1221.4,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,1.25,167.70833333333331
청계천두산위브더제니스,92.1357,2022-03-01,24,40000.0,162,24,37.5668675982177,127.017122913186,신당역,117.13990056099556,159,2022/03/24,1212.7,12,5,1,10,42,14,17,30,190.9665407319669,신당역.중앙시장앞,1.25,203.66666666666663
남산타운,59.94,2022-03-01,24,3000.0,135,9,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/03/24,1212.7,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,1.25,138.125
남산타운,59.94,2022-03-01,24,10000.0,140,18,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/03/24,1212.7,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,1.25,150.41666666666666
남산타운,84.87999999999998,2022-03-01,24,10000.0,270,3,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/03/24,1212.7,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,1.25,280.4166666666667
삼정아트테라스정동,18.6574,2022-03-01,24,15000.0,59,6,37.5632510909133,126.972031493823,시청역,300.9137610337463,514,2022/03/24,1212.7,33,13,37,1,143,42,101,11,230.68420809566103,서소문KAL빌딩,1.25,74.625
약수역더시티,18.86,2022-03-01,24,13000.0,20,10,37.5532054555858,127.010718554062,약수역,121.62177508889047,77,2022/03/24,1212.7,18,3,9,1,52,16,29,8,97.22627239547982,약수역,1.25,33.541666666666664
롯데캐슬,59.91,2022-03-01,25,5000.0,160,27,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/03/25,1219.4,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,1.25,165.20833333333334
롯데캐슬,84.92,2022-03-01,25,5000.0,179,31,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/03/25,1219.4,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,1.25,184.20833333333331
청구e편한세상(임대),35.79,2022-03-01,25,2799.0,16,1,37.5599601596254,127.015451019186,청구역,148.0705761514984,96,2022/03/25,1219.4,4,1,1,0,63,20,29,31,70.23484133934264,청구역,1.25,18.915625
남산타운,114.88,2022-03-01,25,10000.0,360,10,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/03/25,1219.4,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,1.25,370.4166666666667
신성아파트,49.22,2022-03-01,25,2000.0,60,9,37.563546252348,126.995814962096,충무로역,280.85980054223285,233,2022/03/25,1219.4,24,6,13,1,131,36,71,27,177.86168819127246,충무로역8번출구.대한극장앞,1.25,62.083333333333336
현대,79.11,2022-03-01,25,37000.0,50,1,37.560504309545294,127.02297053804,신당역,642.5304144954268,81,2022/03/25,1219.4,3,0,1,0,27,9,13,16,145.0156737035655,금호베스트빌.래미안하이베르,1.25,88.54166666666666
남산타운,114.88,2022-03-01,25,10000.0,360,10,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/03/25,1219.4,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,1.25,370.4166666666667
aaa,42.37,2022-03-01,26,15000.0,50,10,37.5674464828596,127.016527092399,신당역,147.34851997175824,164,2022/03/26,1219.4,9,4,1,11,42,14,17,30,121.06555380445334,성동공업고등학교(무궁화회관),1.25,65.625
서울역센트럴자이,59.943,2022-03-01,26,60000.0,80,9,37.5547800420518,126.964458224138,충정로(경기대입구)역,546.5467807347819,101,2022/03/26,1219.4,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구,1.25,142.5
남산타운,84.87999999999998,2022-03-01,26,5000.0,150,14,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/03/26,1219.4,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,1.25,155.20833333333334
aaa,42.37,2022-03-01,26,15000.0,50,10,37.5674464828596,127.016527092399,신당역,147.34851997175824,164,2022/03/26,1219.4,9,4,1,11,42,14,17,30,121.06555380445334,성동공업고등학교(무궁화회관),1.25,65.625
삼성파크빌(39-1),84.92,2022-03-01,26,50000.0,40,9,37.5672724536856,127.002765714935,동대문역사문화공원역,368.7811146460253,270,2022/03/26,1219.4,14,1,0,9,70,26,37,31,82.79878941922796,방산시장.훈련원종합체육관,1.25,92.08333333333334
롯데캐슬,84.89,2022-03-01,26,12000.0,160,10,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/03/26,1219.4,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,1.25,172.5
청계리버팰리스A,26.14,2022-03-01,26,2000.0,100,8,37.5697467824607,127.020729059104,신당역,466.3286252766708,105,2022/03/26,1219.4,4,1,1,3,23,7,4,23,195.84421612288423,청계8가.영도교,1.25,102.08333333333331
약수하이츠,57.63,2022-03-01,28,35000.0,60,4,37.5551915990934,127.016359379417,신금호역,358.1312622656157,4,2022/03/28,1218.3,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중,1.25,96.45833333333334
신당파인힐하나유보라,24.3931,2022-03-01,28,1000.0,71,9,37.5647799977176,127.024709957671,상왕십리역,413.01287042336577,8,2022/03/28,1218.3,6,0,0,0,18,7,4,22,17.8702147977542,신당파인힐하나유보라,1.25,72.04166666666667
남산타운,84.87999999999998,2022-03-01,28,5000.0,200,4,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/03/28,1218.3,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,1.25,205.20833333333331
삼성,114.91,2022-03-01,28,5000.0,255,19,37.558535883830494,127.01844745293,신금호역,472.8633597877952,20,2022/03/28,1218.3,2,0,1,0,55,17,24,29,25.03257628178961,신당동삼성아파트.금호여중,1.25,260.2083333333333
서울역한라비발디센트럴,84.9774,2022-03-01,28,72000.0,9,5,37.55457358286571,126.965847056196,서울역,376.5303456813306,89,2022/03/28,1218.3,2,2,5,0,67,24,65,4,37.0031250698845,손기정체육공원입구,1.25,84.0
삼성,59.97,2022-03-01,28,39000.0,5,17,37.558535883830494,127.01844745293,신금호역,472.8633597877952,20,2022/03/28,1218.3,2,0,1,0,55,17,24,29,25.03257628178961,신당동삼성아파트.금호여중,1.25,45.625
남산타운,84.87999999999998,2022-03-01,28,55000.0,80,3,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/03/28,1218.3,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,1.25,137.29166666666666
남산타운,84.87999999999998,2022-03-01,28,60000.0,50,12,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/03/28,1218.3,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,1.25,112.5
현대,79.11,2022-03-01,28,2000.0,50,8,37.560504309545294,127.02297053804,신당역,642.5304144954268,81,2022/03/28,1218.3,3,0,1,0,27,9,13,16,145.0156737035655,금호베스트빌.래미안하이베르,1.25,52.083333333333336
남산타운(임대),32.76,2022-03-01,28,2955.0,6,16,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/03/28,1218.3,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,1.25,9.078125
롯데캐슬,59.94,2022-03-01,28,5000.0,160,32,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/03/28,1218.3,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,1.25,165.20833333333334
신성아파트,40.83,2022-03-01,29,1100.0,65,9,37.563546252348,126.995814962096,충무로역,280.85980054223285,233,2022/03/29,1225.7,24,6,13,1,131,36,71,27,177.86168819127246,충무로역8번출구.대한극장앞,1.25,66.14583333333333
푸른마을(B),59.42,2022-03-01,29,7000.0,70,5,37.5509000472383,127.005960591816,버티고개역,334.70367130649845,68,2022/03/29,1225.7,10,2,0,1,38,16,38,6,147.38023199136975,송도병원앞,1.25,77.29166666666667
한양I-Class,16.37,2022-03-01,29,13000.0,7,14,37.567104494618896,127.023295498547,신당역,363.603136827756,77,2022/03/29,1225.7,6,1,0,3,23,7,4,23,29.19137096272764,황학동주민센터,1.25,20.541666666666664
신성아파트,42.31,2022-03-01,29,1000.0,62,7,37.563546252348,126.995814962096,충무로역,280.85980054223285,233,2022/03/29,1225.7,24,6,13,1,131,36,71,27,177.86168819127246,충무로역8번출구.대한극장앞,1.25,63.04166666666666
푸른마을(B),59.42,2022-03-01,29,7000.0,70,5,37.5509000472383,127.005960591816,버티고개역,334.70367130649845,68,2022/03/29,1225.7,10,2,0,1,38,16,38,6,147.38023199136975,송도병원앞,1.25,77.29166666666667
삼성,84.95999999999998,2022-03-01,29,42000.0,15,9,37.558535883830494,127.01844745293,신금호역,472.8633597877952,20,2022/03/29,1225.7,2,0,1,0,55,17,24,29,25.03257628178961,신당동삼성아파트.금호여중,1.25,58.75
남산타운,84.87999999999998,2022-03-01,30,40000.0,50,14,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/03/30,1220.5,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,1.25,91.66666666666666
남산타운,84.87999999999998,2022-03-01,30,10000.0,127,8,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/03/30,1220.5,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,1.25,137.41666666666666
롯데캐슬,59.91,2022-03-01,30,5000.0,150,8,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/03/30,1220.5,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,1.25,155.20833333333334
청계천두산위브더제니스,146.9679,2022-03-01,31,10500.0,378,28,37.5668675982177,127.017122913186,신당역,117.13990056099556,159,2022/03/31,1210.8,12,5,1,10,42,14,17,30,190.9665407319669,신당역.중앙시장앞,1.25,388.9375
황학아크로타워,84.962,2022-04-01,1,10000.0,240,17,37.5660419798503,127.021721835241,신당역,191.4923447599134,76,2022/04/01,1210.7,10,2,0,1,24,8,5,23,60.78809230054661,성동고등학교,1.5,252.5
충무로헤센스마트,21.04,2022-04-01,1,23000.0,5,2,37.5613425706769,126.998598124335,충무로역,399.4739356787322,226,2022/04/01,1210.7,17,7,15,1,117,36,52,32,166.95499565803877,퇴계로5가,1.5,33.75
황학아크로타워,84.962,2022-04-01,1,10000.0,240,17,37.5660419798503,127.021721835241,신당역,191.4923447599134,76,2022/04/01,1210.7,10,2,0,1,24,8,5,23,60.78809230054661,성동고등학교,1.5,252.5
